"path","cve"
"third_party/WebKit/WebCore/svg/SVGDocumentExtensions.cpp",CVE-2010-1825
"WebCore/rendering/RenderSVGResourceContainer.cpp",CVE-2010-1825
"third_party/WebKit/WebCore/svg/SVGElement.cpp",CVE-2010-1825
"third_party/WebKit/WebCore/rendering/RenderSVGResourceContainer.h",CVE-2010-1825
"third_party/WebKit/WebCore/svg/SVGDocumentExtensions.h",CVE-2010-1825
"WebCore/svg/SVGDocumentExtensions.cpp",CVE-2010-1825
"chrome/browser/safe_browsing/safe_browsing_util.h",CVE-2010-2105
"chrome/browser/safe_browsing/safe_browsing_util.cc",CVE-2010-2105
"chrome/browser/safe_browsing/safe_browsing_util_unittest.cc",CVE-2010-2105
"chrome/browser/renderer_host/render_widget_host_unittest.cc",CVE-2010-2106
"chrome/browser/unload_uitest.cc",CVE-2010-2106
"chrome/browser/renderer_host/render_widget_host.cc",CVE-2010-2106
"chrome/browser/tab_contents/interstitial_page.cc",CVE-2010-2107
"chrome/browser/tab_contents/interstitial_page.h",CVE-2010-2107
"chrome/browser/safe_browsing/safe_browsing_blocking_page_unittest.cc",CVE-2010-2107
"chrome/browser/safe_browsing/safe_browsing_blocking_page.cc",CVE-2010-2107
"chrome/renderer/render_view.cc",CVE-2010-2108
"WebCore/page/DragController.cpp",CVE-2010-2109
"WebCore/ChangeLog",CVE-2010-2109
"LayoutTests/platform/qt/Skipped",CVE-2010-2109
"LayoutTests/editing/resources/drag-drop.html",CVE-2010-2109
"LayoutTests/ChangeLog",CVE-2010-2109
"LayoutTests/editing/pasteboard/drag-drop-iframe-refresh-crash-expected.txt",CVE-2010-2109
"LayoutTests/editing/pasteboard/drag-drop-iframe-refresh-crash.html",CVE-2010-2109
"WebCore/page/DragController.h",CVE-2010-2109
"LayoutTests/fast/frames/take-focus-from-iframe.html",CVE-2010-2295
"LayoutTests/platform/mac/fast/frames/take-focus-from-iframe-expected.txt",CVE-2010-2295
"LayoutTests/platform/mac/fast/frames/take-focus-from-iframe-expected.checksum",CVE-2010-2295
"WebCore/html/HTMLFrameElementBase.cpp",CVE-2010-2295
"LayoutTests/platform/mac/fast/frames/take-focus-from-iframe-expected.png",CVE-2010-2295
"WebCore/page/EventHandler.cpp",CVE-2010-2295
"WebCore/ChangeLog",CVE-2010-2295
"WebCore/manual-tests/focus-change-between-key-events.html",CVE-2010-2295
"LayoutTests/ChangeLog",CVE-2010-2295
"WebCore/bindings/v8/ScriptController.h",CVE-2010-2296
"WebCore/html/HTMLFrameElementBase.cpp",CVE-2010-2296
"WebCore/bindings/v8/ScriptController.cpp",CVE-2010-2296
"WebCore/rendering/FixedTableLayout.cpp",CVE-2010-2297
"LayoutTests/ChangeLog",CVE-2010-2297
"LayoutTests/fast/table/fixed-table-layout-large-colspan-crash.html",CVE-2010-2297
"WebCore/ChangeLog",CVE-2010-2297
"LayoutTests/fast/table/fixed-table-layout-large-colspan-crash-expected.txt",CVE-2010-2297
"ipc/ipc_channel_posix.cc",CVE-2010-2298
"chrome/browser/renderer_host/database_dispatcher_host.cc",CVE-2010-2298
"ipc/file_descriptor_set_posix.h",CVE-2010-2298
"chrome/browser/renderer_host/render_sandbox_host_linux.cc",CVE-2010-2298
"ipc/file_descriptor_set_posix.cc",CVE-2010-2298
"chrome/browser/renderer_host/resource_message_filter.cc",CVE-2010-2299
"LayoutTests/fast/parser/comment-in-textarea-expected.txt",CVE-2010-2301
"LayoutTests/fast/parser/script-tests/comment-in-textarea.js",CVE-2010-2301
"LayoutTests/fast/innerHTML/innerHTML-special-elements-expected.txt",CVE-2010-2301
"WebCore/ChangeLog",CVE-2010-2301
"LayoutTests/ChangeLog",CVE-2010-2301
"WebCore/editing/markup.cpp",CVE-2010-2301
"LayoutTests/fast/innerHTML/innerHTML-special-elements.html",CVE-2010-2301
"WebCore/rendering/RenderProgress.h",CVE-2010-2302
"LayoutTests/platform/mac/fast/css/font-face-in-shadow-DOM-expected.txt",CVE-2010-2302
"WebCore/rendering/RenderDataGrid.h",CVE-2010-2302
"WebCore/rendering/RenderMenuList.h",CVE-2010-2302
"WebCore/rendering/RenderObject.h",CVE-2010-2302
"WebCore/rendering/RenderListItem.h",CVE-2010-2302
"WebCore/dom/Element.cpp",CVE-2010-2302
"LayoutTests/fast/css/font-face-in-shadow-DOM.html",CVE-2010-2302
"WebCore/rendering/RenderButton.h",CVE-2010-2302
"LayoutTests/platform/mac/fast/css/font-face-in-shadow-DOM-expected.png",CVE-2010-2302
"WebCore/rendering/RenderFileUploadControl.h",CVE-2010-2302
"LayoutTests/ChangeLog",CVE-2010-2302
"WebCore/ChangeLog",CVE-2010-2302
"WebCore/rendering/RenderMedia.h",CVE-2010-2302
"WebCore/rendering/RenderSlider.h",CVE-2010-2302
"LayoutTests/platform/mac/fast/css/font-face-in-shadow-DOM-expected.checksum",CVE-2010-2302
"WebCore/rendering/RenderTextControl.h",CVE-2010-2302
"WebCore/html/canvas/WebGLFloatArray.idl",CVE-2010-2645
"WebCore/bindings/v8/custom/V8WebGLUnsignedShortArrayCustom.cpp",CVE-2010-2645
"WebCore/html/canvas/WebGLShortArray.h",CVE-2010-2645
"WebCore/bindings/v8/custom/V8WebGLIntArrayCustom.cpp",CVE-2010-2645
"WebCore/bindings/v8/custom/V8WebGLArrayCustom.h",CVE-2010-2645
"WebCore/html/canvas/WebGLUnsignedIntArray.h",CVE-2010-2645
"WebCore/bindings/js/JSWebGLShortArrayCustom.cpp",CVE-2010-2645
"WebCore/html/canvas/WebGLIntArray.h",CVE-2010-2645
"WebCore/html/canvas/WebGLShortArray.idl",CVE-2010-2645
"WebCore/bindings/js/JSWebGLByteArrayCustom.cpp",CVE-2010-2645
"WebCore/html/canvas/WebGLUnsignedShortArray.h",CVE-2010-2645
"WebCore/bindings/js/JSWebGLUnsignedByteArrayCustom.cpp",CVE-2010-2645
"WebCore/html/canvas/WebGLUnsignedIntArray.idl",CVE-2010-2645
"LayoutTests/fast/canvas/webgl/array-get-out-of-bounds-expected.txt",CVE-2010-2645
"WebCore/html/canvas/WebGLUnsignedByteArray.h",CVE-2010-2645
"WebCore/html/canvas/WebGLUnsignedShortArray.idl",CVE-2010-2645
"WebCore/bindings/v8/custom/V8WebGLUnsignedIntArrayCustom.cpp",CVE-2010-2645
"WebCore/bindings/js/JSWebGLArrayHelper.h",CVE-2010-2645
"LayoutTests/fast/canvas/webgl/array-setters.html",CVE-2010-2645
"LayoutTests/fast/canvas/webgl/array-unit-tests-expected.txt",CVE-2010-2645
"LayoutTests/fast/canvas/webgl/array-unit-tests.html",CVE-2010-2645
"WebCore/html/canvas/WebGLByteArray.h",CVE-2010-2645
"WebCore/bindings/v8/custom/V8WebGLByteArrayCustom.cpp",CVE-2010-2645
"LayoutTests/fast/canvas/webgl/bug-32456.html",CVE-2010-2645
"LayoutTests/fast/canvas/webgl/bug-32456-expected.txt",CVE-2010-2645
"WebCore/bindings/js/JSWebGLFloatArrayCustom.cpp",CVE-2010-2645
"WebCore/html/canvas/WebGLFloatArray.h",CVE-2010-2645
"LayoutTests/fast/canvas/webgl/array-get-and-set-method-removal-expected.txt",CVE-2010-2645
"WebCore/html/canvas/WebGLIntArray.idl",CVE-2010-2645
"WebCore/html/canvas/WebGLByteArray.idl",CVE-2010-2645
"LayoutTests/fast/canvas/webgl/array-setters-expected.txt",CVE-2010-2645
"WebCore/bindings/v8/custom/V8WebGLUnsignedByteArrayCustom.cpp",CVE-2010-2645
"WebCore/bindings/js/JSWebGLUnsignedShortArrayCustom.cpp",CVE-2010-2645
"WebCore/bindings/js/JSWebGLUnsignedIntArrayCustom.cpp",CVE-2010-2645
"LayoutTests/fast/canvas/webgl/array-get-and-set-method-removal.html",CVE-2010-2645
"WebCore/bindings/v8/custom/V8WebGLFloatArrayCustom.cpp",CVE-2010-2645
"WebCore/bindings/js/JSWebGLIntArrayCustom.cpp",CVE-2010-2645
"LayoutTests/fast/canvas/webgl/array-get-out-of-bounds.html",CVE-2010-2645
"WebCore/bindings/v8/custom/V8WebGLShortArrayCustom.cpp",CVE-2010-2645
"WebCore/html/canvas/WebGLUnsignedByteArray.idl",CVE-2010-2645
"WebCore/page/SecurityOrigin.h",CVE-2010-2646
"WebCore/page/DOMWindow.cpp",CVE-2010-2646
"WebKit/chromium/src/StorageAreaProxy.cpp",CVE-2010-2646
"chrome/renderer/render_view.cc",CVE-2010-2646
"WebKit/chromium/public/WebSecurityOrigin.h",CVE-2010-2646
"LayoutTests/fast/frames/resources/sandboxed-iframe-storage-disallowed.html",CVE-2010-2646
"WebCore/page/DOMWindow.h",CVE-2010-2646
"WebCore/storage/StorageEventDispatcher.cpp",CVE-2010-2646
"WebKit/chromium/src/WebSecurityOrigin.cpp",CVE-2010-2646
"LayoutTests/fast/frames/sandboxed-iframe-storage-expected.txt",CVE-2010-2646
"WebCore/page/DOMWindow.idl",CVE-2010-2646
"WebCore/svg/SVGForeignObjectElement.cpp",CVE-2010-2647
"WebCore/svg/SVGSVGElement.cpp",CVE-2010-2647
"WebCore/dom/Element.cpp",CVE-2010-2647
"WebCore/dom/Element.h",CVE-2010-2647
"WebCore/platform/text/BidiResolver.h",CVE-2010-2648
"LayoutTests/fast/text/bidi-explicit-embedding-past-end-expected.checksum",CVE-2010-2648
"LayoutTests/fast/text/bidi-explicit-embedding-past-end-expected.png",CVE-2010-2648
"LayoutTests/fast/text/bidi-explicit-embedding-past-end.html",CVE-2010-2648
"LayoutTests/fast/text/bidi-explicit-embedding-past-end-expected.txt",CVE-2010-2648
"WebKit/chromium/src/WebImageCG.cpp",CVE-2010-2649
"WebCore/platform/chromium/PasteboardChromium.cpp",CVE-2010-2649
"chrome/browser/printing/print_dialog_gtk.h",CVE-2010-2650
"chrome/browser/printing/print_dialog_gtk.cc",CVE-2010-2650
"chrome/browser/renderer_host/resource_message_filter_gtk.cc",CVE-2010-2650
"WebCore/rendering/RenderBlock.cpp",CVE-2010-2651
"chrome/browser/app_modal_dialog_win.cc",CVE-2010-2652
"chrome/browser/app_modal_dialog_gtk.cc",CVE-2010-2652
"chrome/browser/js_modal_dialog.cc",CVE-2010-2652
"DEPS",CVE-2010-2897
"net/base/mime_util.cc",CVE-2010-2898
"LayoutTests/fast/text/setData-dirty-lines-expected.checksum",CVE-2010-2899
"WebCore/dom/CharacterData.cpp",CVE-2010-2899
"LayoutTests/fast/text/splitText-dirty-lines-expected.txt",CVE-2010-2899
"LayoutTests/fast/text/splitText-dirty-lines.html",CVE-2010-2899
"LayoutTests/fast/text/splitText-dirty-lines-expected.checksum",CVE-2010-2899
"WebCore/dom/Text.cpp",CVE-2010-2899
"LayoutTests/fast/text/splitText-dirty-lines-expected.png",CVE-2010-2899
"LayoutTests/fast/text/setData-dirty-lines.html",CVE-2010-2899
"LayoutTests/fast/text/setData-dirty-lines-expected.txt",CVE-2010-2899
"LayoutTests/fast/text/setData-dirty-lines-expected.png",CVE-2010-2899
"third_party/WebKit/LayoutTests/fast/canvas/canvas-skia-excessive-size.html",CVE-2010-2900
"third_party/WebKit/WebCore/dom/CanvasSurface.cpp",CVE-2010-2900
"third_party/WebKit/WebCore/dom/CanvasSurface.h",CVE-2010-2900
"third_party/WebKit/LayoutTests/fast/canvas/canvas-skia-excessive-size-expected.txt",CVE-2010-2900
"WebCore/rendering/RenderObject.h",CVE-2010-2901
"WebCore/rendering/InlineFlowBox.cpp",CVE-2010-2901
"LayoutTests/platform/mac/fast/inline/continuation-outlines-with-layers-2-expected.png",CVE-2010-2901
"LayoutTests/platform/mac/fast/inline/continuation-outlines-with-layers-2-expected.checksum",CVE-2010-2901
"WebCore/rendering/RenderObject.cpp",CVE-2010-2901
"WebCore/rendering/RenderBlock.cpp",CVE-2010-2901
"LayoutTests/fast/inline/continuation-outlines-with-layers-2.html",CVE-2010-2901
"LayoutTests/platform/mac/fast/inline/continuation-outlines-with-layers-2-expected.txt",CVE-2010-2901
"LayoutTests/platform/mac/svg/custom/use-font-face-crash-expected.png",CVE-2010-2902
"LayoutTests/platform/mac/svg/custom/use-font-face-crash-expected.txt",CVE-2010-2902
"LayoutTests/platform/mac/svg/custom/use-font-face-crash-expected.checksum",CVE-2010-2902
"LayoutTests/svg/custom/use-font-face-crash.svg",CVE-2010-2902
"WebCore/svg/SVGUseElement.cpp",CVE-2010-2902
"WebCore/svg/SVGFontFaceElement.cpp",CVE-2010-2902
"chrome/browser/views/page_info_window_view.cc",CVE-2010-2903
"chrome/browser/gtk/page_info_window_gtk.cc",CVE-2010-2903
"test/SConstruct",CVE-2010-3111
"src/cff_type2_charstring.cc",CVE-2010-3111
"test/cff_type2_charstring_test.cc",CVE-2010-3111
"DEPS",CVE-2010-3111
"src/cff_type2_charstring.h",CVE-2010-3111
"chrome/browser/tab_contents/tab_contents.cc",CVE-2010-3112
"WebCore/editing/InsertLineBreakCommand.cpp",CVE-2010-3114
"LayoutTests/editing/execCommand/editing-nontext-node-crash.xhtml",CVE-2010-3114
"WebCore/editing/DeleteSelectionCommand.cpp",CVE-2010-3114
"WebCore/editing/InsertParagraphSeparatorCommand.cpp",CVE-2010-3114
"LayoutTests/editing/execCommand/editing-nontext-node-crash-expected.txt",CVE-2010-3114
"LayoutTests/fast/loader/stateobjects/replacestate-base-illegal.html",CVE-2010-3115
"LayoutTests/fast/loader/stateobjects/replacestate-base-legal.html",CVE-2010-3115
"LayoutTests/fast/loader/stateobjects/replacestate-base-legal-expected.txt",CVE-2010-3115
"LayoutTests/fast/loader/stateobjects/replacestate-base-illegal-expected.txt",CVE-2010-3115
"LayoutTests/fast/loader/stateobjects/resources/replacestate-base-pass.html",CVE-2010-3115
"WebCore/page/History.cpp",CVE-2010-3115
"LayoutTests/plugins/access-after-page-destroyed.html",CVE-2010-3116
"LayoutTests/plugins/access-after-page-destroyed-expected.txt",CVE-2010-3116
"WebCore/page/Page.cpp",CVE-2010-3116
"chrome/browser/browser_process_impl.cc",CVE-2010-3117
"chrome/browser/autocomplete/search_provider_unittest.cc",CVE-2010-3118
"chrome/browser/autocomplete/search_provider.cc",CVE-2010-3118
"LayoutTests/fast/ruby/ruby-remove-no-base.html",CVE-2010-3119
"WebCore/rendering/RenderRubyRun.cpp",CVE-2010-3119
"LayoutTests/fast/ruby/ruby-remove-no-base-expected.txt",CVE-2010-3119
"LayoutTests/fast/dom/Geolocation/resources/disconnected-frame-already-inner1.html",CVE-2010-3120
"WebCore/page/Geolocation.cpp",CVE-2010-3120
"LayoutTests/platform/gtk/Skipped",CVE-2010-3120
"LayoutTests/fast/dom/Geolocation/disconnected-frame-already-expected.txt",CVE-2010-3120
"LayoutTests/fast/dom/Geolocation/disconnected-frame-already.html",CVE-2010-3120
"LayoutTests/fast/dom/Geolocation/script-tests/disconnected-frame-already.js",CVE-2010-3120
"LayoutTests/fast/dom/Geolocation/resources/disconnected-frame-already-inner2.html",CVE-2010-3120
"chrome/browser/popup_blocker_browsertest.cc",CVE-2010-3246
"chrome/test/data/popup_blocker/popup-blocked-to-post-blank.html",CVE-2010-3246
"chrome/chrome_tests.gypi",CVE-2010-3246
"net/base/net_util.cc",CVE-2010-3247
"net/base/net_util_unittest.cc",CVE-2010-3247
"webkit/tools/test_shell/layout_test_controller.cc",CVE-2010-3248
"chrome/browser/tab_contents/render_view_host_delegate_helper.cc",CVE-2010-3248
"chrome/common/chrome_switches.cc",CVE-2010-3248
"webkit/tools/test_shell/test_shell.cc",CVE-2010-3248
"DEPS",CVE-2010-3248
"webkit/tools/test_shell/layout_test_controller.h",CVE-2010-3248
"webkit/glue/webpreferences.h",CVE-2010-3248
"chrome/common/chrome_switches.h",CVE-2010-3248
"chrome/common/render_messages.h",CVE-2010-3248
"webkit/glue/webpreferences.cc",CVE-2010-3248
"chrome/common/extensions/extension_constants.cc",CVE-2010-3250
"chrome/browser/extensions/extension_browsertests_misc.cc",CVE-2010-3250
"chrome/common/extensions/extension_constants.h",CVE-2010-3250
"chrome/test/data/extensions/origin_privileges/extension/manifest.json",CVE-2010-3250
"chrome/browser/profile_impl.cc",CVE-2010-3250
"chrome/test/data/extensions/manifest_tests/disallow_hybrid_1.json",CVE-2010-3250
"chrome/common/extensions/extension_manifests_unittest.cc",CVE-2010-3250
"chrome/test/data/extensions/origin_privileges.html",CVE-2010-3250
"chrome/browser/extensions/extension_protocols.cc",CVE-2010-3250
"chrome/browser/net/chrome_url_request_context.cc",CVE-2010-3250
"chrome/test/data/extensions/origin_privileges/extension/test.png",CVE-2010-3250
"chrome/browser/extensions/app_process_apitest.cc",CVE-2010-3250
"chrome/test/data/extensions/origin_privileges/manifest.json",CVE-2010-3250
"chrome/test/data/extensions/origin_privileges/extension2/manifest.json",CVE-2010-3250
"chrome/test/data/extensions/origin_privileges/test.png",CVE-2010-3250
"chrome/browser/net/chrome_url_request_context.h",CVE-2010-3250
"chrome/test/data/extensions/manifest_tests/disallow_hybrid_2.json",CVE-2010-3250
"chrome/browser/profile.cc",CVE-2010-3250
"chrome/common/extensions/extension.cc",CVE-2010-3250
"chrome/common/extensions/url_pattern.h",CVE-2010-3250
"chrome/browser/renderer_host/render_view_host.h",CVE-2010-3250
"chrome/test/data/extensions/api_test/app_process/manifest.json",CVE-2010-3250
"chrome/common/extensions/extension.h",CVE-2010-3250
"chrome/common/extensions/extension_unittest.cc",CVE-2010-3250
"chrome/browser/extensions/extension_install_ui.cc",CVE-2010-3250
"chrome/test/data/extensions/origin_privileges/extension2/index.html",CVE-2010-3250
"chrome/test/data/extensions/origin_privileges/index.html",CVE-2010-3250
"net/socket_stream/socket_stream.h",CVE-2010-3251
"net/socket_stream/socket_stream_unittest.cc",CVE-2010-3251
"net/socket_stream/socket_stream.cc",CVE-2010-3251
"WebCore/notifications/Notification.h",CVE-2010-3252
"LayoutTests/fast/notifications/notifications-window-close-crash.html",CVE-2010-3252
"WebCore/notifications/NotificationCenter.h",CVE-2010-3252
"chrome/renderer/notification_provider.cc",CVE-2010-3252
"chrome/common/desktop_notifications/active_notification_tracker.h",CVE-2010-3252
"chrome/common/desktop_notifications/active_notification_tracker.cc",CVE-2010-3252
"WebKit/chromium/public/WebNotification.h",CVE-2010-3252
"chrome/renderer/notification_provider.h",CVE-2010-3252
"LayoutTests/fast/notifications/notifications-window-close-crash-expected.txt",CVE-2010-3252
"WebCore/notifications/Notification.cpp",CVE-2010-3252
"WebKit/chromium/src/WebNotification.cpp",CVE-2010-3252
"LayoutTests/fast/notifications/notifications-document-close-crash.html",CVE-2010-3253
"LayoutTests/fast/notifications/notifications-document-close-crash-expected.txt",CVE-2010-3253
"WebCore/notifications/NotificationCenter.cpp",CVE-2010-3253
"WebCore/bindings/v8/custom/V8NotificationCenterCustom.cpp",CVE-2010-3253
"WebCore/bindings/js/JSDesktopNotificationsCustom.cpp",CVE-2010-3253
"LayoutTests/websocket/tests/frame-length-overflow-expected.txt",CVE-2010-3254
"WebCore/websockets/WebSocketChannel.h",CVE-2010-3254
"WebCore/websockets/WebSocketChannel.cpp",CVE-2010-3254
"LayoutTests/websocket/tests/frame-length-overflow.html",CVE-2010-3254
"LayoutTests/websocket/tests/frame-length-overflow_wsh.py",CVE-2010-3254
"WebCore/rendering/RenderCounter.cpp",CVE-2010-3255
"LayoutTests/fast/css/counters/counter-traverse-object-crash.html",CVE-2010-3255
"LayoutTests/fast/css/counters/counter-traverse-object-crash-expected.txt",CVE-2010-3255
"chrome/browser/webdata/web_database_unittest.cc",CVE-2010-3256
"chrome/browser/autocomplete_history_manager.cc",CVE-2010-3256
"chrome/test/live_sync/two_client_live_autofill_sync_test.cc",CVE-2010-3256
"chrome/test/live_sync/two_client_live_preferences_sync_test.cc",CVE-2010-3256
"chrome/browser/webdata/web_database.cc",CVE-2010-3256
"chrome/browser/autocomplete_history_manager_unittest.cc",CVE-2010-3256
"chrome/browser/webdata/web_database.h",CVE-2010-3256
"WebCore/page/FocusController.cpp",CVE-2010-3257
"LayoutTests/fast/events/focus-change-crash2-expected.txt",CVE-2010-3257
"LayoutTests/fast/events/focus-change-crash2.html",CVE-2010-3257
"sandbox/src/crosscall_server.cc",CVE-2010-3258
"sandbox/src/ipc_unittest.cc",CVE-2010-3258
"sandbox/src/crosscall_params.h",CVE-2010-3258
"LayoutTests/http/tests/security/canvas-remote-read-remote-image-redirect-expected.txt",CVE-2010-3259
"LayoutTests/http/tests/security/canvas-remote-read-remote-image-redirect.html",CVE-2010-3259
"WebCore/html/canvas/CanvasRenderingContext2D.cpp",CVE-2010-3259
"webkit/glue/webcursor.cc",CVE-2010-3411
"webkit/glue/webcursor.h",CVE-2010-3411
"webkit/glue/webcursor_unittest.cc",CVE-2010-3411
"src/profile-generator.h",CVE-2010-3412
"test/cctest/test-profile-generator.cc",CVE-2010-3412
"src/profile-generator.cc",CVE-2010-3412
"src/cpu-profiler.cc",CVE-2010-3412
"chrome/browser/content_setting_bubble_model.cc",CVE-2010-3413
"chrome/browser/tab_contents/tab_contents.cc",CVE-2010-3414
"chrome/browser/cocoa/shell_dialogs_mac.mm",CVE-2010-3414
"WebKit/chromium/public/WebGeolocationServiceBridge.h",CVE-2010-3415
"WebKit/chromium/public/WebGeolocationService.h",CVE-2010-3415
"webkit/tools/test_shell/test_geolocation_service.cc",CVE-2010-3415
"chrome/renderer/geolocation_dispatcher.cc",CVE-2010-3415
"WebCore/platform/chromium/GeolocationServiceChromium.h",CVE-2010-3415
"WebKit/chromium/src/WebGeolocationServiceBridgeImpl.cpp",CVE-2010-3415
"WebKit/chromium/src/WebGeolocationServiceMock.cpp",CVE-2010-3415
"WebCore/platform/chromium/GeolocationServiceChromium.cpp",CVE-2010-3415
"third_party/WebKit/WebCore/platform/graphics/chromium/FontLinux.cpp",CVE-2010-3416
"third_party/WebKit/WebCore/platform/graphics/chromium/HarfbuzzSkia.cpp",CVE-2010-3416
"net/spdy/spdy_framer.cc",CVE-2010-3729
"LayoutTests/http/tests/security/xss-DENIED-frame-name-expected.txt",CVE-2010-3730
"LayoutTests/http/tests/security/xss-DENIED-frame-name.html",CVE-2010-3730
"LayoutTests/http/tests/security/resources/frame-for-parent-name.html",CVE-2010-3730
"WebCore/bindings/v8/custom/V8DOMWindowCustom.cpp",CVE-2010-3730
"third_party/libxml/README.chromium",CVE-2010-4008
"third_party/libxml/src/xpath.c",CVE-2010-4008
"WebKit/chromium/public/WebFormElement.h",CVE-2010-4033
"WebCore/html/HTMLFormElement.h",CVE-2010-4033
"webkit/glue/form_data.h",CVE-2010-4033
"chrome/browser/webdata/web_database.h",CVE-2010-4033
"chrome/renderer/form_manager.cc",CVE-2010-4033
"chrome/browser/autocomplete_history_manager_unittest.cc",CVE-2010-4033
"chrome/browser/autocomplete_history_manager.cc",CVE-2010-4033
"chrome/browser/autofill/autofill_manager.cc",CVE-2010-4033
"WebKit/chromium/src/WebFormElement.cpp",CVE-2010-4033
"chrome/test/live_sync/two_client_live_preferences_sync_test.cc",CVE-2010-4033
"chrome/common/render_messages.h",CVE-2010-4033
"chrome/browser/webdata/web_database.cc",CVE-2010-4033
"chrome/browser/autofill/form_structure_unittest.cc",CVE-2010-4033
"chrome/browser/autofill/form_structure.cc",CVE-2010-4033
"chrome/test/live_sync/two_client_live_autofill_sync_test.cc",CVE-2010-4033
"chrome/browser/webdata/web_database_unittest.cc",CVE-2010-4033
"WebCore/html/HTMLFormElement.cpp",CVE-2010-4033
"chrome/renderer/form_manager_unittest.cc",CVE-2010-4034
"chrome/renderer/form_manager.h",CVE-2010-4034
"chrome/renderer/render_view.h",CVE-2010-4034
"chrome/renderer/autofill_helper.h",CVE-2010-4034
"chrome/renderer/render_view.cc",CVE-2010-4034
"chrome/renderer/form_manager.cc",CVE-2010-4034
"chrome/renderer/autofill_helper.cc",CVE-2010-4034
"chrome/browser/autofill/autofill_cc_infobar_delegate.cc",CVE-2010-4035
"chrome/browser/autofill/autofill_manager.cc",CVE-2010-4035
"chrome/browser/autofill/autofill_manager.h",CVE-2010-4035
"chrome/browser/ssl/ssl_browser_tests.cc",CVE-2010-4035
"chrome/browser/translate/translate_manager.cc",CVE-2010-4035
"chrome/browser/translate/translate_manager_unittest.cc",CVE-2010-4036
"chrome/browser/tab_contents/render_view_host_manager_unittest.cc",CVE-2010-4036
"chrome/browser/renderer_host/test/test_render_view_host.cc",CVE-2010-4036
"chrome/browser/sessions/tab_restore_service_browsertest.cc",CVE-2010-4036
"chrome/browser/tab_contents/tab_contents.cc",CVE-2010-4036
"chrome/browser/tab_contents/test_tab_contents.h",CVE-2010-4036
"chrome/browser/back_forward_menu_model_unittest.cc",CVE-2010-4036
"chrome/browser/tab_contents/test_tab_contents.cc",CVE-2010-4036
"chrome/browser/tab_contents/navigation_controller_unittest.cc",CVE-2010-4036
"chrome/browser/tab_contents/tab_contents.h",CVE-2010-4036
"LayoutTests/fast/events/popup-blocked-from-history-reload.html",CVE-2010-4037
"LayoutTests/fast/events/popup-blocked-from-history-reload-expected.txt",CVE-2010-4037
"WebCore/loader/RedirectScheduler.cpp",CVE-2010-4037
"chrome/browser/net/websocket_experiment/websocket_experiment_runner.cc",CVE-2010-4038
"chrome/tools/build/linux/chrome-wrapper",CVE-2010-4039
"WebCore/manual-tests/large-size-image-crash.html",CVE-2010-4040
"LayoutTests/fast/images/resources/large-size-image-crash.jpeg",CVE-2010-4040
"WebCore/platform/image-decoders/gif/GIFImageDecoder.cpp",CVE-2010-4040
"WebCore/platform/image-decoders/ImageDecoder.h",CVE-2010-4040
"WebCore/platform/image-decoders/ImageDecoder.cpp",CVE-2010-4040
"WebCore/platform/image-decoders/skia/ImageDecoderSkia.cpp",CVE-2010-4040
"WebCore/manual-tests/resources/large-size-image-crash.gif",CVE-2010-4040
"WebCore/platform/image-decoders/qt/RGBA32BufferQt.cpp",CVE-2010-4040
"chrome/tools/chrome-process-identifier.sh",CVE-2010-4041
"chrome/app/chrome_dll_main.cc",CVE-2010-4041
"chrome/browser/worker_host/worker_process_host.cc",CVE-2010-4041
"LayoutTests/fast/dom/Attr/change-id-via-attr-node-value-expected.txt",CVE-2010-4042
"WebCore/dom/Attr.h",CVE-2010-4042
"WebCore/dom/Attr.cpp",CVE-2010-4042
"WebCore/dom/Document.cpp",CVE-2010-4042
"LayoutTests/fast/dom/Attr/change-id-via-attr-node-value.html",CVE-2010-4042
"WebCore/dom/Element.cpp",CVE-2010-4042
"WebCore/editing/CompositeEditCommand.cpp",CVE-2010-4197
"LayoutTests/editing/execCommand/indent-node-to-split-to-crash.html",CVE-2010-4197
"WebCore/editing/IndentOutdentCommand.cpp",CVE-2010-4197
"LayoutTests/editing/execCommand/indent-node-to-split-to-crash-expected.txt",CVE-2010-4197
"LayoutTests/fast/overflow/overflow-block-logical-height-crash.html",CVE-2010-4198
"WebCore/rendering/RootInlineBox.cpp",CVE-2010-4198
"LayoutTests/fast/overflow/overflow-block-logical-height-crash-expected.txt",CVE-2010-4198
"LayoutTests/svg/custom/use-nested-children.svg",CVE-2010-4199
"WebCore/svg/SVGUseElement.cpp",CVE-2010-4199
"LayoutTests/svg/custom/use-nested-children-expected.txt",CVE-2010-4199
"WebCore/html/HTMLFormControlElement.h",CVE-2010-4201
"WebCore/html/HTMLFormControlElement.cpp",CVE-2010-4201
"WebCore/rendering/RenderTextControl.cpp",CVE-2010-4201
"WebCore/editing/Editor.cpp",CVE-2010-4201
"LayoutTests/fast/forms/render-text-crash.html",CVE-2010-4201
"LayoutTests/fast/forms/render-text-crash-expected.txt",CVE-2010-4201
"WebCore/rendering/RenderTextControl.h",CVE-2010-4201
"DEPS",CVE-2010-4202
"LayoutTests/fast/events/form-iframe-target-before-load-crash.html",CVE-2010-4204
"LayoutTests/fast/events/form-iframe-target-before-load-crash-expected.txt",CVE-2010-4204
"WebCore/loader/FrameLoader.cpp",CVE-2010-4204
